month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
6,20452.0,YX,YX,Republic Airline,3,18137.0,0.0,0.0,0.0,0.0,18137.0,18137.0,0.0,18137.0,38021,0.0,0.0,0.0,0.0,38021,38021,0.0,38021,2019
2,20355.0,US,US,US Airways Inc.,3,62228114.0,8943149.0,0.0,6663234.0,15606383.0,77834497.0,62630489.0,15669706.0,78300195.0,104324153,15221159.0,0.0,11764288.0,26985447.0,131309600,104998541,27097893.0,132096434,2015
8,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,34354.0,0.0,34354.0,0,0.0,0.0,0.0,0.0,0,34354,0.0,34354,2016
10,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,320447.0,209119.0,529566.0,0,0.0,0.0,0.0,0.0,0,619692,420709.0,1040401,2016
7,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,496268.0,3130958.0,3627226.0,0,0.0,0.0,0.0,0.0,0,1056958,5895055.0,6952013,2017
12,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
3,21492.0,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,205142.0,209750.0,0,0.0,0.0,0.0,0.0,0,11182,497848.0,509030,2018
11,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3488848.0,0.0,0.0,181639.0,181639.0,3670487.0,4101620.0,265624.0,,8120933,0.0,0.0,442293.0,442293.0,8563226,11027545,674788.0,11702333,2018
3,20436.0,F9,F9,Frontier Airlines Inc.,3,14649706.0,0.0,0.0,1673457.0,1673457.0,16323163.0,14743364.0,1673457.0,16416821.0,15496557,0.0,0.0,2067749.0,2067749.0,17564306,15587483,2067749.0,17655232,2016
11,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1685135.0,1685135.0,1685135.0,364513.0,1827866.0,2192379.0,0,0.0,0.0,2752256.0,2752256.0,2752256,595343,2985372.0,3580715,2015
11,20107.0,FX,FX,Federal Express Corporation,3,53347693.0,11314401.0,19118215.0,1907970.0,32340586.0,85688279.0,54908619.0,32720232.0,87628851.0,75966000,16638000.0,29159000.0,3060000.0,48857000.0,124823000,78236000,49576000.0,127812000,2015
8,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,190259.0,150488.0,340747.0,0,0.0,0.0,0.0,0.0,0,431934,341644.0,773578,2016
6,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,26307.0,557112.0,583419.0,0,0.0,0.0,0.0,0.0,0,84142,1388716.0,1472858,2018
2,20100.0,PO,PO,Polar Air Cargo Airways,3,2080351.0,470893.0,9936241.0,0.0,10407134.0,12487485.0,2080351.0,10407134.0,12487485.0,4008576,1039859.0,17494774.0,0.0,18534633.0,22543209,4008576,18534633.0,22543209,2019
11,21712.0,2HQ,2HQ,Elite Airways LLC,1,92366.0,0.0,0.0,0.0,0.0,92366.0,342974.0,0.0,342974.0,601606,0.0,0.0,0.0,0.0,601606,1634542,0.0,1634542,2018
1,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
10,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,624622.0,17320.0,641942.0,0,0.0,0.0,0.0,0.0,0,1011994,40768.0,1052762,2016
2,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,370322.0,3235578.0,3605900.0,0,0.0,0.0,0.0,0.0,0,824611,8179604.0,9004215,2019
5,20107.0,FX,FX,Federal Express Corporation,3,55633188.0,11520280.0,19626737.0,2143030.0,33290047.0,88923235.0,56673551.0,33947955.0,90621506.0,121100000,23466000.0,38443000.0,4907000.0,66816000.0,187916000,123279000,68490000.0,191769000,2015
6,20169.0,L2,L2,Lynden Air Cargo Airlines,1,99671.0,0.0,0.0,0.0,0.0,99671.0,260741.0,36616.0,297357.0,263266,0.0,0.0,0.0,0.0,263266,680842,124861.0,805703,2018
11,21492.0,1BQ,1BQ,"Dynamic Airways, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,93385.0,479426.0,572811.0,0,0.0,0.0,0.0,0.0,0,181829,933684.0,1115513,2016
7,20453.0,ABX,ABX,ABX Air Inc,2,168462.0,0.0,0.0,0.0,0.0,168462.0,168462.0,0.0,168462.0,353770,0.0,0.0,0.0,0.0,353770,353770,0.0,353770,2016
2,20108.0,NC,NC,Northern Air Cargo Inc.,1,317290.0,0.0,0.0,0.0,0.0,317290.0,368420.0,9476.0,377896.0,414356,0.0,0.0,0.0,0.0,414356,472561,16019.0,488580,2016
4,20107.0,FX,FX,Federal Express Corporation,3,56512179.0,15119466.0,22179883.0,1844567.0,39143916.0,95656095.0,58066815.0,39768042.0,97834857.0,114638000,30061000.0,44806000.0,4252000.0,79119000.0,193757000,117835000,80518000.0,198353000,2019
3,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
10,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,332623.0,0.0,0.0,0.0,0.0,332623.0,422285.0,0.0,422285.0,942483,0.0,0.0,0.0,0.0,942483,1196540,0.0,1196540,2017
5,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,298485.0,0.0,0.0,0.0,0.0,298485.0,441576.0,0.0,441576.0,861742,0.0,0.0,0.0,0.0,861742,1274853,0.0,1274853,2015
12,20368.0,G4,G4,Allegiant Air,3,16056749.0,0.0,0.0,0.0,0.0,16056749.0,16159401.0,0.0,16159401.0,33374464,0.0,0.0,0.0,0.0,33374464,33597781,0.0,33597781,2017
5,21634.0,KH,KH,Aloha Air Cargo,2,387931.0,0.0,0.0,0.0,0.0,387931.0,387931.0,0.0,387931.0,796746,0.0,0.0,0.0,0.0,796746,796746,0.0,796746,2019
4,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
1,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131746.0,2131746.0,0,0.0,0.0,0.0,0.0,0,0,4668490.0,4668490,2018
6,21974.0,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2019
1,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
9,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,227770.0,125688.0,353458.0,0,0.0,0.0,0.0,0.0,0,652633,379411.0,1032044,2018
7,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,21765.0,572953.0,594718.0,0,0.0,0.0,0.0,0.0,0,57777,1069759.0,1127536,2016
6,19690.0,HA,HA,Hawaiian Airlines Inc.,3,14375735.0,0.0,5629201.0,0.0,5629201.0,20004936.0,14405623.0,5629201.0,20034824.0,27362959,0.0,10849193.0,0.0,10849193.0,38212152,27418921,10849193.0,38268114,2015
8,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,5660560.0,0.0,0.0,465642.0,465642.0,6126202.0,6572865.0,508671.0,7081536.0,11754627,0.0,0.0,1077215.0,1077215.0,12831842,13305447,1125983.0,14431430,2019
1,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,586944.0,497165.0,1084109.0,0,0.0,0.0,0.0,0.0,0,965656,1091841.0,2057497,2018
5,20409.0,B6,B6,JetBlue Airways,3,59139308.0,0.0,0.0,15399970.0,15399970.0,74539278.0,59139308.0,15399970.0,74539278.0,132733065,0.0,0.0,34563901.0,34563901.0,167296966,132733065,34563901.0,167296966,2019
9,19690.0,HA,HA,Hawaiian Airlines Inc.,3,14313704.0,0.0,7097171.0,0.0,7097171.0,21410875.0,14350949.0,7097171.0,21448120.0,24143728,0.0,11535108.0,0.0,11535108.0,35678836,24211541,11535108.0,35746649,2017
8,19690.0,HA,HA,Hawaiian Airlines Inc.,3,16457431.0,0.0,8355950.0,0.0,8355950.0,24813381.0,16489483.0,8355950.0,24845433.0,35501737,0.0,18032604.0,0.0,18032604.0,53534341,35570146,18032604.0,53602750,2018
4,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,99022.0,63660.0,162682.0,0,0.0,0.0,0.0,0.0,0,219637,152968.0,372605,2015
9,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346443.0,346443.0,0,0.0,0.0,0.0,0.0,0,0,843305.0,843305,2018
9,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
1,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,352524.0,329418.0,681942.0,0,0.0,0.0,0.0,0.0,0,844471,789123.0,1633594,2015
8,21161.0,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0.0,0.0,0.0,0.0,0.0,0.0,289139.0,753806.0,1042945.0,0,0.0,0.0,0.0,0.0,0,862612,2188316.0,3050928,2018
8,19393.0,WN,WN,Southwest Airlines Co.,3,170501581.0,0.0,0.0,1257322.0,1257322.0,171758903.0,170664691.0,1257322.0,171922013.0,293335028,0.0,0.0,2234234.0,2234234.0,295569262,293558949,2234234.0,295793183,2016
5,19930.0,AS,AS,Alaska Airlines Inc.,3,41937641.0,0.0,0.0,457027.0,457027.0,42394668.0,42011843.0,457027.0,42468870.0,70348904,0.0,0.0,805754.0,805754.0,71154658,70461951,805754.0,71267705,2017
10,20416.0,NK,NK,Spirit Air Lines,3,27446594.0,0.0,0.0,1845395.0,1845395.0,29291989.0,27446594.0,1845395.0,29291989.0,52331623,0.0,0.0,3518562.0,3518562.0,55850185,52331623,3518562.0,55850185,2017
12,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
12,19917.0,5X,5X,United Parcel Service,3,49164000.0,10609000.0,18181000.0,2645000.0,31435000.0,80599000.0,49164000.0,31435000.0,80599000.0,61531000,12565000.0,24321000.0,3685000.0,40571000.0,102102000,61531000,40571000.0,102102000,2015
1,20304.0,OO,OO,SkyWest Airlines Inc.,3,5444514.0,0.0,0.0,0.0,0.0,5444514.0,5444514.0,0.0,5444514.0,8161174,0.0,0.0,0.0,0.0,8161174,8161174,0.0,8161174,2016
6,20107.0,FX,FX,Federal Express Corporation,3,59083727.0,12501195.0,21176572.0,2149501.0,35827268.0,94910995.0,60279995.0,36439280.0,96719275.0,82754000,18532000.0,32631000.0,3612000.0,54775000.0,137529000,84463000,55886000.0,140349000,2017
8,20368.0,G4,G4,Allegiant Air,3,15158239.0,0.0,0.0,0.0,0.0,15158239.0,15769266.0,99840.0,15869106.0,36287601,0.0,0.0,0.0,0.0,36287601,37803056,252290.0,38055346,2018
6,20169.0,L2,L2,Lynden Air Cargo Airlines,1,87506.0,0.0,0.0,0.0,0.0,87506.0,245288.0,65993.0,311281.0,175421,0.0,0.0,0.0,0.0,175421,508406,144126.0,652532,2017
10,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,6797089.0,0.0,0.0,0.0,0.0,6797089.0,6797089.0,0.0,6797089.0,10657733,0.0,0.0,0.0,0.0,10657733,10657733,0.0,10657733,2015
5,20416.0,NK,NK,Spirit Air Lines,3,37152807.0,0.0,0.0,4970557.0,4970557.0,42123364.0,37152807.0,4970557.0,42123364.0,83576243,0.0,0.0,11181402.0,11181402.0,94757645,83576243,11181402.0,94757645,2019
2,21171.0,VX,VX,Virgin America,3,10780992.0,0.0,0.0,143659.0,143659.0,10924651.0,10884444.0,143659.0,11028103.0,19633001,0.0,0.0,275440.0,275440.0,19908441,19821416,275440.0,20096856,2015
12,20107.0,FX,FX,Federal Express Corporation,3,70121080.0,12746566.0,22804176.0,1914119.0,37464861.0,107585941.0,71795060.0,37949350.0,109744410.0,132145000,22274000.0,43212000.0,3759000.0,69245000.0,201390000,135310000,70140810.0,205450810,2017
1,20100.0,PO,PO,Polar Air Cargo Airways,3,2743245.0,732505.0,11340447.0,0.0,12072952.0,14816197.0,2743245.0,12072952.0,14816197.0,3475089,1137597.0,13613593.0,0.0,14751190.0,18226279,3475089,14751190.0,18226279,2016
4,20397.0,OH,16,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
10,20108.0,NC,NC,Northern Air Cargo Inc.,1,430278.0,0.0,0.0,0.0,0.0,430278.0,688066.0,0.0,688066.0,724545,0.0,0.0,0.0,0.0,724545,1230807,0.0,1230807,2015
3,19393.0,WN,WN,Southwest Airlines Co.,3,170974112.0,0.0,0.0,1413391.0,1413391.0,172387503.0,171254232.0,1413391.0,172667623.0,281475503,0.0,0.0,2068733.0,2068733.0,283544236,281824146,2068733.0,283892879,2016
1,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
2,21161.0,09Q,09Q,"Swift Air, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,265742.0,84337.0,350079.0,0,0.0,0.0,0.0,0.0,0,702645,195137.0,897782,2017
6,20409.0,B6,B6,JetBlue Airways,3,48806973.0,0.0,0.0,10574792.0,10574792.0,59381765.0,48806973.0,10574792.0,59381765.0,105581856,0.0,0.0,22875955.0,22875955.0,128457811,105581856,22875955.0,128457811,2015
6,19393.0,WN,WN,Southwest Airlines Co.,3,181821721.0,0.0,0.0,2965799.0,2965799.0,184787520.0,182164105.0,2965799.0,185129904.0,394590744,0.0,0.0,7725539.0,7725539.0,402316283,395344788,7725539.0,403070327,2018
12,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
12,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
9,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,208522.0,65686.0,274208.0,0,0.0,0.0,0.0,0.0,0,623950,196549.0,820499,2018
5,19790.0,DL,DL,Delta Air Lines Inc.,3,179707450.0,72323728.0,29951565.0,24469943.0,126745236.0,306452686.0,180873427.0,126783203.0,307656630.0,379472769,152719798.0,63246145.0,51671075.0,267637018.0,647109787,383353725,267717190.0,651070915,2018
12,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,3097387.0,2228975.0,5326362.0,0,0.0,0.0,0.0,0.0,0,5863789,4543187.0,10406976,2017
2,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
11,19805.0,AA,AA,American Airlines Inc.,3,169178655.0,35257983.0,21514895.0,42327959.0,99100837.0,268279492.0,169808874.0,99168268.0,268977142.0,240792700,51079124.0,32112765.0,66693499.0,149885388.0,390678088,241684432,149993677.0,391678109,2016
6,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,554462.0,18313.0,572775.0,0,0.0,0.0,0.0,0.0,0,887139,43677.0,930816,2016
12,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
4,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
11,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3193832.0,0.0,0.0,328875.0,328875.0,3522707.0,3628971.0,370667.0,3999638.0,5061127,0.0,0.0,550268.0,550268.0,5611395,6466883,625348.0,7092231,2015
2,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,2990468.0,0.0,0.0,2101991.0,2101991.0,5092459.0,3395917.0,2264961.0,5660878.0,5311935,0.0,0.0,4008995.0,4008995.0,9320930,6643017,4340099.0,10983116,2017
3,19977.0,UA,UA,United Air Lines Inc.,3,122317188.0,52529748.0,55012275.0,33779108.0,141321131.0,263638319.0,123516238.0,141821581.0,265337819.0,135860987,58368588.0,61767973.0,39892592.0,160029153.0,295890140,137362636,160602360.0,297964996,2016
9,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3723905.0,0.0,0.0,33703.0,33703.0,3757608.0,5029452.0,78537.0,5107989.0,7838208,0.0,0.0,66983.0,66983.0,7905191,10675385,157036.0,10832421,2019
8,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,16468.0,779635.0,796103.0,0,0.0,0.0,0.0,0.0,0,41225,2294006.0,2335231,2015
5,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,27986.0,600915.0,628901.0,0,0.0,0.0,0.0,0.0,0,92081,1543022.0,1635103,2018
2,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,259422.0,0.0,0.0,0.0,0.0,259422.0,287095.0,0.0,287095.0,559804,0.0,0.0,0.0,0.0,559804,619519,0.0,619519,2016
4,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
1,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,327303.0,15135.0,342438.0,0,0.0,0.0,0.0,0.0,0,667469,43725.0,711194,2018
10,19977.0,UA,UA,United Air Lines Inc.,3,148705915.0,69162069.0,53152792.0,23637495.0,145952356.0,294658271.0,149747679.0,146120837.0,295868516.0,343661677,159995468.0,123497735.0,56781862.0,340275065.0,683936742,346072250,340674562.0,686746812,2018
12,20405.0,N8,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1,25367.0,0.0,0.0,0.0,0.0,25367.0,81997.0,510784.0,592781.0,66972,0.0,0.0,0.0,0.0,66972,159145,1119334.0,1278479,2015
7,20304.0,OO,OO,SkyWest Airlines Inc.,3,6863914.0,0.0,0.0,0.0,0.0,6863914.0,6863914.0,0.0,6863914.0,12687143,0.0,0.0,0.0,0.0,12687143,12687143,0.0,12687143,2017
2,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690406.0,1690406.0,0,0.0,0.0,0.0,0.0,0,0,3783985.0,3783985,2018
5,19917.0,5X,5X,United Parcel Service,3,29971000.0,9659000.0,15783000.0,3001000.0,28443000.0,58414000.0,29971000.0,28443000.0,58414000.0,58439000,15949000.0,28459000.0,6064000.0,50472000.0,108911000,58439000,50472000.0,108911000,2015
1,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2019
7,21634.0,KH,KH,Aloha Air Cargo,1,422110.0,0.0,0.0,0.0,0.0,422110.0,422110.0,0.0,422110.0,731821,0.0,0.0,0.0,0.0,731821,731821,0.0,731821,2015
8,19805.0,AA,AA,American Airlines Inc.,3,195498949.0,63912064.0,23988888.0,47235257.0,135136209.0,330635158.0,196202881.0,135464492.0,331667373.0,301128985,101124198.0,36930840.0,79125665.0,217180703.0,518309688,302212690,217715441.0,519928131,2017
1,20452.0,YX,YX,Republic Airlines,2,12732476.0,0.0,0.0,0.0,0.0,12732476.0,12732476.0,0.0,12732476.0,14986287,0.0,0.0,0.0,0.0,14986287,14986287,0.0,14986287,2016
1,20100.0,PO,PO,Polar Air Cargo Airways,3,2702434.0,808761.0,11467813.0,0.0,12276574.0,14979008.0,2702434.0,12276574.0,14979008.0,5474104,1962033.0,21260028.0,0.0,23222061.0,28696165,5474104,23222061.0,28696165,2018
5,20169.0,L2,L2,Lynden Air Cargo Airlines,1,70036.0,0.0,0.0,0.0,0.0,70036.0,160638.0,79572.0,240210.0,154260,0.0,0.0,0.0,0.0,154260,378881,56322.0,435203,2016
9,20377.0,X9,X9,Omni Air Express,2,0.0,0.0,0.0,0.0,0.0,0.0,350893.0,1816061.0,2166954.0,0,0.0,0.0,0.0,0.0,0,600733,3355654.0,3956387,2016
2,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
2,20409.0,B6,B6,JetBlue Airways,3,52642699.0,0.0,0.0,13782584.0,13782584.0,66425283.0,52645386.0,13782584.0,66427970.0,108554374,0.0,0.0,28421031.0,28421031.0,136975405,108559925,28421031.0,136980956,2019
4,21171.0,VX,VX,Virgin America,3,15358393.0,0.0,0.0,221732.0,221732.0,15580125.0,15419080.0,221732.0,15640812.0,18009367,0.0,0.0,295351.0,295351.0,18304718,18089258,295351.0,18384609,2016
3,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1555590.0,1555590.0,1555590.0,266851.0,1567321.0,1834172.0,0,0.0,0.0,2712666.0,2712666.0,2712666,465339,2733123.0,3198462,2017
5,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297982.0,297982.0,0,0.0,0.0,0.0,0.0,0,0,745308.0,745308,2015
12,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
7,20304.0,OO,OO,SkyWest Airlines Inc.,3,8254370.0,0.0,0.0,0.0,0.0,8254370.0,8254370.0,0.0,8254370.0,20894688,0.0,0.0,0.0,0.0,20894688,20894688,0.0,20894688,2018
2,20436.0,F9,F9,Frontier Airlines Inc.,3,10934023.0,0.0,0.0,2362775.0,2362775.0,13296798.0,10984122.0,2380002.0,13364124.0,20297347,0.0,0.0,4755014.0,4755014.0,25052361,20407891,4789828.0,25197719,2015
3,21161.0,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0.0,0.0,0.0,0.0,0.0,0.0,841501.0,1697854.0,2539355.0,0,0.0,0.0,0.0,0.0,0,3111986,3082180.0,6194166,2018
11,19393.0,WN,WN,Southwest Airlines Co.,3,163758519.0,0.0,0.0,1708918.0,1708918.0,165467437.0,164027708.0,1708918.0,165736626.0,323863351,0.0,0.0,3672437.0,3672437.0,327535788,324347177,3672437.0,328019614,2017
2,20453.0,ABX,ABX,ABX Air Inc,2,52160.0,0.0,0.0,0.0,0.0,52160.0,52160.0,0.0,52160.0,109537,0.0,0.0,0.0,0.0,109537,109537,0.0,109537,2018
9,20453.0,ABX,ABX,ABX Air Inc,2,71385.0,0.0,0.0,0.0,0.0,71385.0,71385.0,0.0,71385.0,137773,0.0,0.0,0.0,0.0,137773,137773,0.0,137773,2015
2,20405.0,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0.0,0.0,0.0,0.0,0.0,0.0,249616.0,641397.0,891013.0,0,0.0,0.0,0.0,0.0,0,644218,1260304.0,1904522,2017
9,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
10,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,355064.0,0.0,0.0,0.0,0.0,355064.0,440269.0,0.0,440269.0,831528,0.0,0.0,0.0,0.0,831528,1031071,0.0,1031071,2015
6,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
8,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,1061612.0,2918806.0,3980418.0,0,0.0,0.0,0.0,0.0,0,1859764,5702732.0,7562496,2017
9,20368.0,G4,G4,Allegiant Air,2,8203173.0,0.0,0.0,0.0,0.0,8203173.0,8684843.0,0.0,8684843.0,14015333,0.0,0.0,0.0,0.0,14015333,14929816,0.0,14929816,2015
5,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
1,20190.0,9S,9S,Southern Air Inc.,2,0.0,1951180.0,1971252.0,0.0,3922432.0,3922432.0,0.0,3922432.0,3922432.0,0,7063272.0,7135932.0,0.0,14199204.0,14199204,0,14199204.0,14199204,2015
6,20107.0,FX,FX,Federal Express Corporation,3,57854765.0,13755698.0,21753419.0,2012216.0,37521333.0,95376098.0,59105226.0,38675088.0,97780314.0,125383000,30437000.0,48924000.0,4909000.0,84270000.0,209653000,128130000,86904000.0,215034000,2018
6,20107.0,FX,FX,Federal Express Corporation,3,54675009.0,11815500.0,18850681.0,2129408.0,32795589.0,87470598.0,55645254.0,33180630.0,88825884.0,108577000,23331000.0,37444000.0,4735000.0,65510000.0,174087000,110483000,66370000.0,176853000,2015
4,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
5,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323522.0,323522.0,0,0.0,0.0,0.0,0.0,0,0,802254.0,802254,2018
8,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1143201.0,1143201.0,1143201.0,1170963.0,1158873.0,2329836.0,0,0.0,0.0,2460322.0,2460322.0,2460322,2520070,2494050.0,5014120,2019
8,20416.0,NK,NK,Spirit Air Lines,3,21128862.0,0.0,0.0,2505212.0,2505212.0,23634074.0,21128862.0,2505212.0,23634074.0,35201541,0.0,0.0,4173785.0,4173785.0,39375326,35201541,4173785.0,39375326,2015
8,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
