"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-12-19","WN","WN","WN",1340,"WN","N8656B",1340,13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA",1300,1310,10,6,1316,1510,3,1525,1513,-12,0,NULL,0,"N",85,63,54,1,402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-26","AA","AA_CODESHARE","AA",3574,"MQ","N678AE",3574,13061,"LRD","Laredo, TX",11298,"DFW","Dallas/Fort Worth, TX",1038,1031,-7,13,1044,1147,6,1206,1153,-13,0,NULL,0,"N",88,82,63,1,396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","WN","WN","WN",1110,"WN","N943WN",1110,12889,"LAS","Las Vegas, NV",14679,"SAN","San Diego, CA",2205,2202,-3,11,2213,2310,2,2310,2312,2,0,NULL,0,"N",65,70,57,1,258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-24","AA","AA","AA",5,"AA","N798AN",5,11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI",1120,1116,-4,12,1128,1410,4,1434,1414,-20,0,NULL,0,"N",494,478,462,1,3784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-28","UA","UA","UA",1098,"UA","N37413",1098,11618,"EWR","Newark, NJ",13204,"MCO","Orlando, FL",730,727,-3,21,748,1006,10,1019,1016,-3,0,NULL,0,"N",169,169,138,1,937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-21","DL","DL","DL",2597,"DL","N860DN",2597,10299,"ANC","Anchorage, AK",13487,"MSP","Minneapolis, MN",2143,2140,-3,32,2212,558,4,607,602,-5,0,NULL,0,"N",324,322,286,1,2519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-13","DL","DL_CODESHARE","DL",5859,"CP","N604CZ",5859,11884,"GEG","Spokane, WA",14747,"SEA","Seattle, WA",1310,1308,-2,13,1321,1404,10,1438,1414,-24,0,NULL,0,"N",88,66,43,1,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-31","WN","WN","WN",3872,"WN","N279WN",3872,11259,"DAL","Dallas, TX",12339,"IND","Indianapolis, IN",1955,1954,-1,16,2010,2242,3,2255,2245,-10,0,NULL,0,"N",120,111,92,1,755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-05","AA","AA","AA",2116,"AA","N702UW",2116,10721,"BOS","Boston, MA",11278,"DCA","Washington, DC",2000,1954,-6,18,2012,2126,5,2146,2131,-15,0,NULL,0,"N",106,97,74,1,399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-29","AA","AA_CODESHARE","AA",5780,"YV","N246LR",5780,12896,"LBB","Lubbock, TX",11298,"DFW","Dallas/Fort Worth, TX",1035,1021,-14,18,1039,1129,5,1148,1134,-14,0,NULL,0,"N",73,73,50,1,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-25","DL","DL_CODESHARE","DL",3654,"OO","N8933B",3654,11953,"GNV","Gainesville, FL",10397,"ATL","Atlanta, GA",1420,1413,-7,21,1434,1524,7,1542,1531,-11,0,NULL,0,"N",82,78,50,1,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-20","AA","AA","AA",1971,"AA","N847NN",1971,14107,"PHX","Phoenix, AZ",13930,"ORD","Chicago, IL",1111,1114,3,20,1134,1524,7,1546,1531,-15,0,NULL,0,"N",215,197,170,1,1440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-29","AS","AS_CODESHARE","AS",2025,"QX","N624QX",2025,11259,"DAL","Dallas, TX",14747,"SEA","Seattle, WA",815,856,41,20,916,1105,5,1045,1110,25,0,NULL,0,"N",270,254,229,1,1670,25,0,0,0,0,NULL,NULL,NULL,NULL
"2019-05-26","AA","AA","AA",597,"AA","N171US",597,14107,"PHX","Phoenix, AZ",14771,"SFO","San Francisco, CA",2020,2036,16,14,2050,2228,9,2226,2237,11,0,NULL,0,"N",126,121,98,1,651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-02","AA","AA_CODESHARE","AA",3129,"OO","N709BR",3129,14109,"PIB","Hattiesburg/Laurel, MS",11298,"DFW","Dallas/Fort Worth, TX",1940,1919,-21,22,1941,2051,11,2135,2102,-33,0,NULL,0,"N",115,103,70,1,462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-06","AA","AA_CODESHARE","AA",4126,"MQ","N269NN",4126,13930,"ORD","Chicago, IL",11637,"FAR","Fargo, ND",1000,955,-5,14,1009,1145,32,1204,1217,13,0,NULL,0,"N",124,142,96,1,557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-21","UA","UA_CODESHARE","UA",3708,"YX","N729YX",3708,13930,"ORD","Chicago, IL",13487,"MSP","Minneapolis, MN",1010,958,-12,19,1017,1116,4,1146,1120,-26,0,NULL,0,"N",96,82,59,1,334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-09","UA","UA_CODESHARE","UA",4979,"C5","N12157",4979,11618,"EWR","Newark, NJ",14524,"RIC","Richmond, VA",1822,1819,-3,31,1850,1949,3,2000,1952,-8,0,NULL,0,"N",98,93,59,1,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-18","DL","DL_CODESHARE","DL",3358,"9E","N136EV",3358,14783,"SGF","Springfield, MO",10397,"ATL","Atlanta, GA",600,556,-4,18,614,826,6,850,832,-18,0,NULL,0,"N",110,96,72,1,563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-16","AA","AA_CODESHARE","AA",5919,"YV","N948LR",5919,10627,"BIS","Bismarck/Mandan, ND",11298,"DFW","Dallas/Fort Worth, TX",1704,1755,51,21,1816,2020,9,1937,2029,52,0,NULL,0,"N",153,154,124,1,977,0,0,52,0,0,NULL,NULL,NULL,NULL
"2019-01-30","NK","NK","NK",312,"NK","N533NK",312,13204,"MCO","Orlando, FL",10158,"ACY","Atlantic City, NJ",1320,1328,8,15,1343,1519,5,1533,1524,-9,0,NULL,0,"N",133,116,96,1,852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-24","DL","DL","DL",2005,"DL","N953DN",2005,11884,"GEG","Spokane, WA",14869,"SLC","Salt Lake City, UT",1320,1315,-5,27,1342,1613,5,1559,1618,19,0,NULL,0,"N",99,123,91,1,546,0,0,19,0,0,NULL,NULL,NULL,NULL
"2019-09-24","DL","DL_CODESHARE","DL",6230,"G7","N182GJ",6230,11433,"DTW","Detroit, MI",15016,"STL","St. Louis, MO",1745,1736,-9,23,1759,1812,5,1823,1817,-6,0,NULL,0,"N",98,101,73,1,440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-12","AA","AA_CODESHARE","AA",5623,"OH","N218PS",5623,11057,"CLT","Charlotte, NC",10868,"CAE","Columbia, SC",950,947,-3,24,1011,1037,3,1049,1040,-9,0,NULL,0,"N",59,53,26,1,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-29","UA","UA_CODESHARE","UA",3675,"YX","N645RW",3675,13930,"ORD","Chicago, IL",13871,"OMA","Omaha, NE",1005,958,-7,37,1035,1151,5,1157,1156,-1,0,NULL,0,"N",112,118,76,1,416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-26","AA","AA_CODESHARE","AA",5892,"YV","N948LR",5892,11298,"DFW","Dallas/Fort Worth, TX",10599,"BHM","Birmingham, AL",905,901,-4,18,919,1034,1,1051,1035,-16,0,NULL,0,"N",106,94,75,1,597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-26","WN","WN","WN",1768,"WN","N250WN",1768,11292,"DEN","Denver, CO",14679,"SAN","San Diego, CA",1710,1743,33,14,1757,1856,2,1840,1858,18,0,NULL,0,"N",150,135,119,1,853,0,0,0,0,18,NULL,NULL,NULL,NULL
"2019-11-22","AA","AA","AA",1857,"AA","N122US",1857,11057,"CLT","Charlotte, NC",10994,"CHS","Charleston, SC",2022,2019,-3,14,2033,2103,4,2131,2107,-24,0,NULL,0,"N",69,48,30,1,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-02","WN","WN","WN",2125,"WN","N8617E",2125,10693,"BNA","Nashville, TN",13204,"MCO","Orlando, FL",740,742,2,10,752,1015,8,1030,1023,-7,0,NULL,0,"N",110,101,83,1,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-23","DL","DL_CODESHARE","DL",4305,"OO","N919EV",4305,14869,"SLC","Salt Lake City, UT",11109,"COS","Colorado Springs, CO",1010,1001,-9,11,1012,1111,4,1148,1115,-33,0,NULL,0,"N",98,74,59,1,411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-26","AA","AA_CODESHARE","AA",3299,"MQ","N935AE",3299,13931,"ORF","Norfolk, VA",13930,"ORD","Chicago, IL",729,730,1,31,801,856,11,909,907,-2,0,"",0,"N",160,157,115,1,717,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2019-01-22","DL","DL","DL",2880,"DL","N674DL",2880,12892,"LAX","Los Angeles, CA",11433,"DTW","Detroit, MI",1335,1333,-2,12,1345,1208,8,2058,1216,NULL,0,NULL,1,"N",263,NULL,NULL,1,1979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-19","WN","WN","WN",654,"WN","N400WN",654,14027,"PBI","West Palm Beach/Palm Beach, FL",10397,"ATL","Atlanta, GA",1300,1258,-2,10,1308,1434,4,1450,1438,-12,0,NULL,0,"N",110,100,86,1,545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-15","WN","WN","WN",2209,"WN","N8316H",2209,14107,"PHX","Phoenix, AZ",12339,"IND","Indianapolis, IN",1045,1041,-4,9,1050,1631,4,1705,1635,-30,0,NULL,0,"N",200,174,161,1,1488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-27","DL","DL_CODESHARE","DL",4477,"OO","N8968E",4477,10397,"ATL","Atlanta, GA",13277,"MGM","Montgomery, AL",1059,1058,-1,13,1111,1047,3,1056,1050,-6,0,NULL,0,"N",57,52,36,1,147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-14","WN","WN","WN",2599,"WN","N958WN",2599,11066,"CMH","Columbus, OH",12889,"LAS","Las Vegas, NV",1225,1231,6,14,1245,1329,7,1345,1336,-9,0,NULL,0,"N",260,245,224,1,1771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-24","UA","UA","UA",2159,"UA","N477UA",2159,14107,"PHX","Phoenix, AZ",14771,"SFO","San Francisco, CA",610,608,-2,12,620,659,3,719,702,-17,0,NULL,0,"N",129,114,99,1,651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-15","DL","DL","DL",1500,"DL","N356DN",1500,10721,"BOS","Boston, MA",10397,"ATL","Atlanta, GA",1710,1717,7,13,1730,1957,7,2007,2004,-3,0,NULL,0,"N",177,167,147,1,946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-08","UA","UA","UA",1574,"UA","N12221",1574,14122,"PIT","Pittsburgh, PA",13930,"ORD","Chicago, IL",1115,1111,-4,10,1121,1131,9,1150,1140,-10,0,NULL,0,"N",95,89,70,1,413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-27","WN","WN","WN",2577,"WN","N7724A",2577,15304,"TPA","Tampa, FL",13198,"MCI","Kansas City, MO",1630,1654,24,10,1704,1827,3,1825,1830,5,0,NULL,0,"N",175,156,143,1,1048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-02","UA","UA_CODESHARE","UA",3880,"ZW","N458AW",3880,12264,"IAD","Washington, DC",10693,"BNA","Nashville, TN",815,809,-6,20,829,846,7,910,853,-17,0,NULL,0,"N",115,104,77,1,542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-25","AA","AA_CODESHARE","AA",3182,"OO","N762SK",3182,11298,"DFW","Dallas/Fort Worth, TX",14696,"SBN","South Bend, IN",1840,1838,-2,21,1859,2144,5,2210,2149,-21,0,NULL,0,"N",150,131,105,1,846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-11","AA","AA_CODESHARE","AA",3798,"MQ","N935AE",3798,13303,"MIA","Miami, FL",11066,"CMH","Columbus, OH",1935,1933,-2,22,1955,2232,4,2222,2236,14,0,NULL,0,"N",167,183,157,1,990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-08","B6","B6","B6",1992,"B6","N505JB",1992,15304,"TPA","Tampa, FL",10721,"BOS","Boston, MA",817,807,-10,12,819,1045,15,1109,1100,-9,0,NULL,0,"N",172,173,146,1,1185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-15","AA","AA","AA",210,"AA","N946AN",210,13303,"MIA","Miami, FL",14107,"PHX","Phoenix, AZ",1335,1331,-4,11,1342,1511,9,1547,1520,-27,0,NULL,0,"N",312,289,269,1,1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-15","NK","NK","NK",315,"NK","N620NK",315,15304,"TPA","Tampa, FL",12266,"IAH","Houston, TX",1859,1943,44,15,1958,2055,7,2021,2102,41,0,NULL,0,"N",142,139,117,1,787,0,0,41,0,0,NULL,NULL,NULL,NULL
"2019-01-10","AA","AA_CODESHARE","AA",4346,"YX","N103HQ",4346,12339,"IND","Indianapolis, IN",11278,"DCA","Washington, DC",612,601,-11,11,612,725,6,759,731,-28,0,NULL,0,"N",107,90,73,1,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-24","UA","UA","UA",753,"UA","N546UA",753,14771,"SFO","San Francisco, CA",11618,"EWR","Newark, NJ",1000,1012,12,31,1043,1820,10,1824,1830,6,0,NULL,0,"N",324,318,277,1,2565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-03","UA","UA","UA",735,"UA","N37434",735,11292,"DEN","Denver, CO",14771,"SFO","San Francisco, CA",1515,1510,-5,11,1521,1628,7,1653,1635,-18,0,NULL,0,"N",158,145,127,1,967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-07","DL","DL","DL",1277,"DL","N380DA",1277,11193,"CVG","Cincinnati, OH",15304,"TPA","Tampa, FL",905,902,-3,11,913,1056,2,1109,1058,-11,0,NULL,0,"N",124,116,103,1,773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-20","DL","DL_CODESHARE","DL",5552,"EV","N758EV",5552,15249,"TLH","Tallahassee, FL",10397,"ATL","Atlanta, GA",1042,1039,-3,10,1049,1137,4,1146,1141,-5,0,NULL,0,"N",64,62,48,1,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-04","DL","DL","DL",2638,"DL","N304DN",2638,10397,"ATL","Atlanta, GA",11278,"DCA","Washington, DC",725,723,-2,14,737,902,6,909,908,-1,0,NULL,0,"N",104,105,85,1,547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-28","DL","DL_CODESHARE","DL",3837,"OO","N935SW",3837,11433,"DTW","Detroit, MI",11066,"CMH","Columbus, OH",824,1024,120,60,1124,1155,3,955,1158,123,0,NULL,0,"N",91,94,31,1,155,120,0,3,0,0,"823.0",49,49,NULL
"2018-05-03","AA","AA_CODESHARE","AA",4788,"PT","N624AE",4788,12397,"ITH","Ithaca/Cortland, NY",14100,"PHL","Philadelphia, PA",604,602,-2,12,614,648,10,715,658,-17,0,NULL,0,"N",71,56,34,1,192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-04","DL","DL","DL",2176,"DL","N845DN",2176,10693,"BNA","Nashville, TN",10397,"ATL","Atlanta, GA",1800,1755,-5,22,1817,1956,4,2016,2000,-16,0,NULL,0,"N",76,65,39,1,214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-02","AA","AA","AA",2755,"AA","N165NN",2755,14747,"SEA","Seattle, WA",11298,"DFW","Dallas/Fort Worth, TX",1351,1340,-11,15,1355,1903,10,1945,1913,-32,0,NULL,0,"N",234,213,188,1,1660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-04","NK","NK","NK",348,"NK","N670NK",348,15304,"TPA","Tampa, FL",10158,"ACY","Atlantic City, NJ",1420,1412,-8,14,1426,1625,4,1643,1629,-14,0,NULL,0,"N",143,137,119,1,913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-07","B6","B6","B6",984,"B6","N284JB",984,14492,"RDU","Raleigh/Durham, NC",10721,"BOS","Boston, MA",1531,1700,89,23,1723,1838,10,1724,1848,84,0,NULL,0,"N",113,108,75,1,612,84,0,0,0,0,NULL,NULL,NULL,NULL
"2019-05-21","NK","NK","NK",959,"NK","N604NK",959,10529,"BDL","Hartford, CT",13204,"MCO","Orlando, FL",1914,1913,-1,6,1919,2132,6,2210,2138,-32,0,NULL,0,"N",176,145,133,1,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-08","DL","DL","DL",1726,"DL","N706TW",1726,11278,"DCA","Washington, DC",12892,"LAX","Los Angeles, CA",1735,1734,-1,17,1751,1938,5,2020,1943,-37,0,NULL,0,"N",345,309,287,1,2311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-08","AA","AA","AA",1879,"AA","N978UY",1879,14100,"PHL","Philadelphia, PA",13930,"ORD","Chicago, IL",1254,1345,51,30,1415,1512,11,1420,1523,63,0,NULL,0,"N",146,158,117,1,678,43,0,12,0,8,NULL,NULL,NULL,NULL
"2018-06-01","UA","UA_CODESHARE","UA",5313,"OO","N958SW",5313,11292,"DEN","Denver, CO",12992,"LIT","Little Rock, AR",1240,1252,12,18,1310,1549,6,1552,1555,3,0,NULL,0,"N",132,123,99,1,771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-24","DL","DL","DL",2769,"DL","N891DN",2769,13487,"MSP","Minneapolis, MN",12889,"LAS","Las Vegas, NV",1432,1443,11,16,1459,1544,8,1551,1552,1,0,NULL,0,"N",199,189,165,1,1299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","AA","AA_CODESHARE","AA",5647,"OH","N526EA",5647,12217,"HSV","Huntsville, AL",11057,"CLT","Charlotte, NC",1906,1852,-14,9,1901,2057,28,2144,2125,-19,0,NULL,0,"N",98,93,56,1,333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-12","UA","UA","UA",1980,"UA","N61886",1980,13204,"MCO","Orlando, FL",11618,"EWR","Newark, NJ",1655,1652,-3,9,1701,1909,11,1945,1920,-25,0,NULL,0,"N",170,148,128,1,937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-30","B6","B6","B6",131,"B6","N564JB",131,13204,"MCO","Orlando, FL",12892,"LAX","Los Angeles, CA",1902,1856,-6,12,1908,2053,19,2128,2112,-16,0,NULL,0,"N",326,316,285,1,2218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-09","B6","B6","B6",1106,"B6","N586JB",1106,13930,"ORD","Chicago, IL",12478,"JFK","New York, NY",1819,1823,4,34,1857,2134,11,2150,2145,-5,0,NULL,0,"N",151,142,97,1,740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-21","HA","HA","HA",108,"HA","N479HA",108,12173,"HNL","Honolulu, HI",12758,"KOA","Kona, HI",501,456,-5,15,511,539,5,546,544,-2,0,NULL,0,"N",45,48,28,1,163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-30","DL","DL","DL",1061,"DL","N6711M",1061,12892,"LAX","Los Angeles, CA",13204,"MCO","Orlando, FL",1000,1002,2,19,1021,1746,9,1809,1755,-14,0,NULL,0,"N",309,293,265,1,2218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-04","AA","AA","AA",972,"AA","N656AW",972,11057,"CLT","Charlotte, NC",14307,"PVD","Providence, RI",1926,1933,7,18,1951,2119,5,2126,2124,-2,0,NULL,0,"N",120,111,88,1,683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-24","WN","WN","WN",5595,"WN","N203WN",5595,15304,"TPA","Tampa, FL",13232,"MDW","Chicago, IL",1755,1802,7,8,1810,1931,3,1940,1934,-6,0,NULL,0,"N",165,152,141,1,997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-02","AS","AS_CODESHARE","AS",3319,"OO","N404SY",3319,14262,"PSP","Palm Springs, CA",14771,"SFO","San Francisco, CA",1650,1700,10,18,1718,1839,4,1830,1843,13,0,NULL,0,"N",100,103,81,1,421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-11","DL","DL_CODESHARE","DL",3594,"OO","N632SK",3594,11433,"DTW","Detroit, MI",13232,"MDW","Chicago, IL",1202,1202,0,12,1214,1159,6,1219,1205,-14,0,NULL,0,"N",77,63,45,1,228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-11","AA","AA_CODESHARE","AA",3555,"MQ","N221NN",3555,11298,"DFW","Dallas/Fort Worth, TX",11140,"CRP","Corpus Christi, TX",2043,2037,-6,20,2057,2202,5,2210,2207,-3,0,NULL,0,"N",87,90,65,1,354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-05","AA","AA_CODESHARE","AA",5321,"OH","N708PS",5321,11267,"DAY","Dayton, OH",11057,"CLT","Charlotte, NC",1958,2011,13,11,2022,2129,11,2139,2140,1,0,NULL,0,"N",101,89,67,1,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-09","NK","NK","NK",138,"NK","N665NK",138,13204,"MCO","Orlando, FL",10158,"ACY","Atlantic City, NJ",935,959,24,22,1021,1213,2,1150,1215,25,0,NULL,0,"N",135,136,112,1,852,0,0,1,0,24,NULL,NULL,NULL,NULL
"2019-11-22","WN","WN","WN",1156,"WN","N407WN",1156,10821,"BWI","Baltimore, MD",13244,"MEM","Memphis, TN",810,807,-3,20,827,942,10,950,952,2,0,NULL,0,"N",160,165,135,1,787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-12","AS","AS","AS",105,"AS","N224AK",105,14747,"SEA","Seattle, WA",10299,"ANC","Anchorage, AK",2155,2209,14,21,2230,46,5,35,51,16,0,NULL,0,"N",220,222,196,1,1448,14,0,2,0,0,NULL,NULL,NULL,NULL
"2018-07-13","WN","WN","WN",1582,"WN","N467WN",1582,14831,"SJC","San Jose, CA",14057,"PDX","Portland, OR",2100,2053,-7,8,2101,2222,8,2240,2230,-10,0,NULL,0,"N",100,97,81,1,569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-28","B6","B6","B6",2167,"B6","N267JB",2167,12197,"HPN","White Plains, NY",14027,"PBI","West Palm Beach/Palm Beach, FL",2059,2256,117,14,2310,133,2,2347,135,108,0,NULL,0,"N",168,159,143,1,1056,5,0,0,0,103,NULL,NULL,NULL,NULL
"2019-05-17","DL","DL","DL",1153,"DL","N906DA",1153,10397,"ATL","Atlanta, GA",10821,"BWI","Baltimore, MD",1100,1100,0,21,1121,1244,8,1254,1252,-2,0,NULL,0,"N",114,112,83,1,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-28","F9","F9","F9",645,"F9","N308FR",645,14730,"SDF","Louisville, KY",11292,"DEN","Denver, CO",1955,2024,29,14,2038,2112,11,2056,2123,27,0,NULL,0,"N",181,179,154,1,1024,5,0,0,0,22,NULL,NULL,NULL,NULL
"2019-09-26","DL","DL_CODESHARE","DL",6234,"G7","N374CA",6234,11433,"DTW","Detroit, MI",11618,"EWR","Newark, NJ",1605,1713,68,35,1748,1858,7,1806,1905,59,0,NULL,0,"N",121,112,70,1,488,0,0,59,0,0,NULL,NULL,NULL,NULL
"2018-05-29","AA","AA_CODESHARE","AA",4545,"YX","N423YX",4545,10693,"BNA","Nashville, TN",13303,"MIA","Miami, FL",1325,1324,-1,12,1336,1636,4,1646,1640,-6,0,NULL,0,"N",141,136,120,1,806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-02","DL","DL_CODESHARE","DL",3573,"OO","N913EV",3573,14108,"PIA","Peoria, IL",11433,"DTW","Detroit, MI",850,841,-9,21,902,1109,11,1119,1120,1,0,NULL,0,"N",89,99,67,1,346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-08","NK","NK","NK",306,"NK","N617NK",306,12889,"LAS","Las Vegas, NV",11066,"CMH","Columbus, OH",2355,2351,-4,16,7,626,7,647,633,-14,0,NULL,0,"N",232,222,199,1,1771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-09","DL","DL","DL",2904,"DL","N907DE",2904,10208,"AGS","Augusta, GA",10397,"ATL","Atlanta, GA",1654,1804,70,8,1812,1841,7,1758,1848,50,0,NULL,0,"N",64,44,29,1,143,39,0,0,0,11,NULL,NULL,NULL,NULL
"2018-09-12","DL","DL","DL",1800,"DL","N327DN",1800,10397,"ATL","Atlanta, GA",10721,"BOS","Boston, MA",1626,1756,90,35,1831,2044,11,1901,2055,114,0,NULL,0,"N",155,179,133,1,946,0,0,114,0,0,NULL,NULL,NULL,NULL
"2019-09-24","WN","WN","WN",1861,"WN","N703SW",1861,14908,"SNA","Santa Ana, CA",14831,"SJC","San Jose, CA",1825,1819,-6,6,1825,1920,2,1945,1922,-23,0,NULL,0,"N",80,63,55,1,342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-26","DL","DL_CODESHARE","DL",3296,"9E","N136EV",3296,10208,"AGS","Augusta, GA",10397,"ATL","Atlanta, GA",1031,1023,-8,16,1039,1113,12,1142,1125,-17,0,NULL,0,"N",71,62,34,1,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-22","WN","WN","WN",1489,"WN","N7746C",1489,13891,"ONT","Ontario, CA",14893,"SMF","Sacramento, CA",1520,1648,88,10,1658,1755,5,1640,1800,80,0,NULL,0,"N",80,72,57,1,390,0,0,39,0,41,NULL,NULL,NULL,NULL
